,Unnamed: 0_x,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,flight,Aircraft_Class,Aircraft_Stand,Taxiing_cost_solution,Parking_usage_cost_solution,Bus_usage_cost_solution,Total_cost_solution,Unnamed: 0_y,JetBridge_on_Arrival,JetBridge_on_Departure,1,2,3,4,5,Terminal,Taxiing_Time,JetBridge_Handling_Time,Away_Handling_Time,Bus_Time,num_needed_Buses,is_JetBridge,is_correct_JetBridge_Terminal,is_correct_JetBridge,Handling_Time,JetBridge_can_be_used,start_parking,end_parking,is_parking_conflict,is_wide_body_intersect,Taxiing_cost,Parking_usage_cost,Bus_usage_cost,Total_cost
392,392,D,2019-08-17 09:15:00,SU,1620,D,1,SIP,32A,158,155,392,Narrow_Body,192,210.0,1495.0,330.0,2035.0,187,N,N,11,36,33,14,37,,7,50,65,11,2,False,,,65,False,2019-08-17 08:03:00,2019-08-17 09:08:00,False,False,210,1495,330,2035
393,393,A,2019-08-17 15:30:00,SU,1621,D,1,SIP,32A,158,127,393,Narrow_Body,206,150.0,1495.0,330.0,1975.0,201,N,N,11,38,33,11,36,,5,50,65,11,2,False,,,65,False,2019-08-17 15:35:00,2019-08-17 16:40:00,False,False,150,1495,330,1975
394,394,D,2019-08-17 11:45:00,SU,1622,D,1,SIP,73H,158,127,394,Narrow_Body,217,150.0,1495.0,300.0,1945.0,212,N,N,10,35,34,12,36,,5,50,65,10,2,False,,,65,False,2019-08-17 10:35:00,2019-08-17 11:40:00,False,False,150,1495,300,1945
395,395,A,2019-08-17 18:15:00,SU,1623,D,1,SIP,73H,158,127,395,Narrow_Body,205,150.0,1495.0,300.0,1945.0,200,N,N,10,39,35,12,39,,5,50,65,10,2,False,,,65,False,2019-08-17 18:20:00,2019-08-17 19:25:00,False,False,150,1495,300,1945
396,396,D,2019-08-17 14:55:00,SU,1624,D,1,SIP,32A,158,127,396,Narrow_Body,205,150.0,1495.0,300.0,1945.0,200,N,N,10,39,35,12,39,,5,50,65,10,2,False,,,65,False,2019-08-17 13:45:00,2019-08-17 14:50:00,False,False,150,1495,300,1945
397,397,A,2019-08-17 21:20:00,SU,1625,D,1,SIP,32A,158,127,397,Narrow_Body,220,240.0,1495.0,300.0,2035.0,215,N,N,10,40,32,14,39,,8,50,65,10,2,False,,,65,False,2019-08-17 21:28:00,2019-08-17 22:33:00,False,False,240,1495,300,2035
398,398,D,2019-08-17 21:00:00,SU,1626,D,1,SIP,73H,158,151,398,Narrow_Body,202,180.0,1495.0,330.0,2005.0,197,N,N,11,39,34,15,37,,6,50,65,11,2,False,,,65,False,2019-08-17 19:49:00,2019-08-17 20:54:00,False,False,180,1495,330,2005
399,399,A,2019-08-17 05:00:00,SU,1627,D,1,SIP,73H,158,158,399,Narrow_Body,192,210.0,1495.0,330.0,2035.0,187,N,N,11,36,33,14,37,,7,50,65,11,2,False,,,65,False,2019-08-17 05:07:00,2019-08-17 06:12:00,False,False,210,1495,330,2035
400,400,D,2019-08-17 13:35:00,SU,1628,D,1,SIP,32A,158,152,400,Narrow_Body,205,150.0,1495.0,300.0,1945.0,200,N,N,10,39,35,12,39,,5,50,65,10,2,False,,,65,False,2019-08-17 12:25:00,2019-08-17 13:30:00,False,False,150,1495,300,1945
401,401,A,2019-08-17 19:50:00,SU,1629,D,1,SIP,32A,158,127,401,Narrow_Body,193,210.0,1495.0,330.0,2035.0,188,N,N,11,38,35,13,39,,7,50,65,11,2,False,,,65,False,2019-08-17 19:57:00,2019-08-17 21:02:00,False,False,210,1495,330,2035
402,402,D,2019-08-17 01:20:00,SU,1632,D,1,SIP,32A,158,127,402,Narrow_Body,191,180.0,1495.0,300.0,1975.0,186,N,N,10,36,30,15,36,,6,50,65,10,2,False,,,65,False,2019-08-17 00:09:00,2019-08-17 01:14:00,False,False,180,1495,300,1975
403,403,A,2019-08-17 07:25:00,SU,1633,D,1,SIP,32A,158,158,403,Narrow_Body,205,150.0,1495.0,300.0,1945.0,200,N,N,10,39,35,12,39,,5,50,65,10,2,False,,,65,False,2019-08-17 07:30:00,2019-08-17 08:35:00,False,False,150,1495,300,1945
404,404,D,2019-08-17 06:10:00,SU,1636,D,1,SIP,32A,158,153,404,Narrow_Body,191,180.0,1495.0,300.0,1975.0,186,N,N,10,36,30,15,36,,6,50,65,10,2,False,,,65,False,2019-08-17 04:59:00,2019-08-17 06:04:00,False,False,180,1495,300,1975
405,405,A,2019-08-17 12:20:00,SU,1637,D,1,SIP,32A,158,157,405,Narrow_Body,213,180.0,1495.0,330.0,2005.0,208,N,N,11,40,34,13,37,,6,50,65,11,2,False,,,65,False,2019-08-17 12:26:00,2019-08-17 13:31:00,False,False,180,1495,330,2005
406,406,D,2019-08-17 00:40:00,SU,1638,D,3,OMS,32A,158,146,406,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-16 23:37:00,2019-08-17 00:27:00,False,False,390,1250,0,1640
407,407,A,2019-08-17 08:35:00,SU,1639,D,3,OMS,32A,158,127,407,Narrow_Body,15,420.0,1250.0,0.0,1670.0,14,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,True,50,True,2019-08-17 08:49:00,2019-08-17 09:39:00,False,False,420,1250,0,1670
408,408,D,2019-08-17 06:15:00,SU,1640,D,3,OMS,73H,158,151,408,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-17 05:15:00,2019-08-17 06:05:00,False,False,300,1250,0,1550
409,409,A,2019-08-17 14:10:00,SU,1641,D,3,OMS,73H,158,127,409,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-17 14:20:00,2019-08-17 15:10:00,False,False,300,1250,0,1550
410,410,D,2019-08-17 07:25:00,SU,1644,D,1,SIP,32A,158,127,410,Narrow_Body,213,180.0,1495.0,330.0,2005.0,208,N,N,11,40,34,13,37,,6,50,65,11,2,False,,,65,False,2019-08-17 06:14:00,2019-08-17 07:19:00,False,False,180,1495,330,2005
411,411,A,2019-08-17 13:25:00,SU,1645,D,1,SIP,32A,158,157,411,Narrow_Body,220,240.0,1495.0,300.0,2035.0,215,N,N,10,40,32,14,39,,8,50,65,10,2,False,,,65,False,2019-08-17 13:33:00,2019-08-17 14:38:00,False,False,240,1495,300,2035
412,412,D,2019-08-17 22:50:00,SU,1646,D,3,NJC,32A,158,127,412,Narrow_Body,17,360.0,1250.0,0.0,1610.0,16,D,D,28,12,10,28,14,3.0,12,50,65,10,2,True,True,True,50,True,2019-08-17 21:48:00,2019-08-17 22:38:00,False,False,360,1250,0,1610
413,413,A,2019-08-17 07:00:00,SU,1647,D,3,NJC,32A,158,158,413,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-17 07:10:00,2019-08-17 08:00:00,False,False,300,1250,0,1550
414,414,D,2019-08-17 12:40:00,SU,1648,D,1,SIP,32A,158,127,414,Narrow_Body,190,180.0,1495.0,300.0,1975.0,185,N,N,10,39,35,13,40,,6,50,65,10,2,False,,,65,False,2019-08-17 11:29:00,2019-08-17 12:34:00,False,False,180,1495,300,1975
415,415,A,2019-08-17 19:10:00,SU,1649,D,1,SIP,32A,158,127,415,Narrow_Body,190,180.0,1495.0,300.0,1975.0,185,N,N,10,39,35,13,40,,6,50,65,10,2,False,,,65,False,2019-08-17 19:16:00,2019-08-17 20:21:00,False,False,180,1495,300,1975
416,416,D,2019-08-17 17:25:00,SU,1658,D,1,SIP,32A,158,127,416,Narrow_Body,203,180.0,1495.0,330.0,2005.0,198,N,N,11,37,34,11,37,,6,50,65,11,2,False,,,65,False,2019-08-17 16:14:00,2019-08-17 17:19:00,False,False,180,1495,330,2005
417,417,A,2019-08-17 23:55:00,SU,1659,D,1,SIP,32A,158,157,417,Narrow_Body,217,150.0,1495.0,300.0,1945.0,212,N,N,10,35,34,12,36,,5,50,65,10,2,False,,,65,False,2019-08-18 00:00:00,2019-08-18 01:05:00,False,False,150,1495,300,1945
418,418,A,2019-08-17 11:25:00,SU,1751,D,1,YKS,73H,158,149,418,Narrow_Body,203,180.0,1495.0,330.0,2005.0,198,N,N,11,37,34,11,37,,6,50,65,11,2,False,,,65,False,2019-08-17 11:31:00,2019-08-17 12:36:00,False,False,180,1495,330,2005
419,419,D,2019-08-17 10:00:00,SU,1758,D,1,VOG,73H,158,127,419,Narrow_Body,190,180.0,1495.0,300.0,1975.0,185,N,N,10,39,35,13,40,,6,50,65,10,2,False,,,65,False,2019-08-17 08:49:00,2019-08-17 09:54:00,False,False,180,1495,300,1975
420,420,A,2019-08-17 14:50:00,SU,1759,D,1,VOG,73H,158,127,420,Narrow_Body,203,180.0,1495.0,330.0,2005.0,198,N,N,11,37,34,11,37,,6,50,65,11,2,False,,,65,False,2019-08-17 14:56:00,2019-08-17 16:01:00,False,False,180,1495,330,2005
421,421,D,2019-08-17 22:25:00,SU,1762,D,3,OMS,32A,158,156,421,Narrow_Body,12,420.0,1250.0,0.0,1670.0,11,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 21:21:00,2019-08-17 22:11:00,False,False,420,1250,0,1670
422,422,A,2019-08-17 06:25:00,SU,1763,D,3,OMS,32A,158,127,422,Narrow_Body,17,360.0,1250.0,0.0,1610.0,16,D,D,28,12,10,28,14,3.0,12,50,65,10,2,True,True,True,50,True,2019-08-17 06:37:00,2019-08-17 07:27:00,False,False,360,1250,0,1610
423,423,D,2019-08-17 15:05:00,SU,1768,D,1,PEE,32A,158,140,423,Narrow_Body,104,300.0,1495.0,270.0,2065.0,100,N,N,9,39,37,10,37,,10,50,65,9,2,False,,,65,False,2019-08-17 13:50:00,2019-08-17 14:55:00,False,False,300,1495,270,2065
424,424,A,2019-08-17 20:20:00,SU,1769,D,1,PEE,32A,158,152,424,Narrow_Body,190,180.0,1495.0,300.0,1975.0,185,N,N,10,39,35,13,40,,6,50,65,10,2,False,,,65,False,2019-08-17 20:26:00,2019-08-17 21:31:00,False,False,180,1495,300,1975
425,425,D,2019-08-17 22:45:00,SU,1844,I,3,KIV,32A,158,141,425,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 21:43:00,2019-08-17 22:33:00,False,False,360,1250,0,1610
426,426,D,2019-08-17 09:55:00,SU,1854,I,5,GYD,73H,158,138,426,Narrow_Body,36,570.0,1250.0,0.0,1820.0,35,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 08:46:00,2019-08-17 09:36:00,False,False,570,1250,0,1820
427,427,A,2019-08-17 17:20:00,SU,1855,I,5,GYD,73H,158,156,427,Narrow_Body,7,240.0,1495.0,330.0,2065.0,6,N,N,30,20,10,28,11,,8,50,65,11,2,False,,,65,False,2019-08-17 17:28:00,2019-08-17 18:33:00,False,False,240,1495,330,2065
428,428,D,2019-08-17 06:30:00,SU,1858,I,3,EVN,32A,158,151,428,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,2,True,True,True,50,True,2019-08-17 05:27:00,2019-08-17 06:17:00,False,False,390,1250,0,1640
429,429,A,2019-08-17 13:10:00,SU,1859,I,3,EVN,32A,158,127,429,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 13:22:00,2019-08-17 14:12:00,False,False,360,1250,0,1610
430,430,D,2019-08-17 09:45:00,SU,1860,I,3,EVN,32A,158,146,430,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 08:43:00,2019-08-17 09:33:00,False,False,360,1250,0,1610
431,431,A,2019-08-17 16:45:00,SU,1861,I,3,EVN,32A,158,127,431,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,False,65,False,2019-08-17 16:55:00,2019-08-17 18:00:00,False,False,300,1625,180,2105
432,432,D,2019-08-17 02:05:00,SU,1864,I,3,EVN,32A,158,136,432,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 01:03:00,2019-08-17 01:53:00,False,False,360,1250,0,1610
433,433,A,2019-08-17 09:40:00,SU,1865,I,3,EVN,32A,158,154,433,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 09:48:00,2019-08-17 10:53:00,False,False,240,1495,240,1975
434,434,D,2019-08-17 20:40:00,SU,1868,I,3,EVN,73H,158,154,434,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 19:21:00,2019-08-17 20:26:00,False,False,420,1625,300,2345
435,435,A,2019-08-17 04:45:00,SU,1869,I,3,EVN,73H,158,127,435,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 04:50:00,2019-08-17 05:55:00,False,False,150,1495,210,1855
436,436,D,2019-08-17 08:10:00,SU,1872,I,3,TAS,73H,158,153,436,Narrow_Body,5,210.0,1495.0,270.0,1975.0,4,N,N,25,19,9,29,14,,7,50,65,9,2,False,,,65,False,2019-08-17 06:58:00,2019-08-17 08:03:00,False,False,210,1495,270,1975
437,437,A,2019-08-17 18:15:00,SU,1873,I,3,TAS,73H,158,156,437,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 18:28:00,2019-08-17 19:18:00,False,False,390,1250,0,1640
438,438,D,2019-08-17 22:40:00,SU,1876,I,3,BHK,32A,158,157,438,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 21:27:00,2019-08-17 22:32:00,False,False,240,1495,240,1975
439,439,D,2019-08-17 07:40:00,SU,1880,I,3,FRU,32A,158,127,439,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 06:38:00,2019-08-17 07:28:00,False,False,360,1250,0,1610
440,440,A,2019-08-17 17:50:00,SU,1881,I,3,FRU,32A,158,153,440,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 17:58:00,2019-08-17 19:03:00,False,False,240,1495,240,1975
441,441,D,2019-08-17 20:50:00,SU,1894,I,3,OSS,73H,158,127,441,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 19:47:00,2019-08-17 20:37:00,False,False,390,1250,0,1640
442,442,A,2019-08-17 07:10:00,SU,1895,I,3,OSS,73H,158,127,442,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 07:20:00,2019-08-17 08:10:00,False,False,300,1250,0,1550
443,443,D,2019-08-17 07:45:00,SU,1940,I,2,ALA,73H,158,150,443,Narrow_Body,77,240.0,1495.0,300.0,2035.0,76,N,N,26,10,19,26,16,,8,50,65,10,2,False,,,65,False,2019-08-17 06:32:00,2019-08-17 07:37:00,False,False,240,1495,300,2035
444,444,A,2019-08-17 18:20:00,SU,1941,I,2,ALA,73H,158,157,444,Narrow_Body,77,240.0,1495.0,300.0,2035.0,76,N,N,26,10,19,26,16,,8,50,65,10,2,False,,,65,False,2019-08-17 18:28:00,2019-08-17 19:33:00,False,False,240,1495,300,2035
445,445,D,2019-08-17 21:40:00,SU,1950,I,2,CIT,32A,158,158,445,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 20:29:00,2019-08-17 21:34:00,False,False,180,1495,330,2005
446,446,D,2019-08-17 18:05:00,SU,2002,I,3,WAW,32A,158,115,446,Narrow_Body,28,600.0,1250.0,0.0,1850.0,27,I,I,34,12,6,31,7,3.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 16:55:00,2019-08-17 17:45:00,False,False,600,1250,0,1850
447,447,A,2019-08-17 23:15:00,SU,2003,I,3,WAW,32A,158,129,447,Narrow_Body,16,330.0,1625.0,150.0,2105.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,2,True,True,False,65,False,2019-08-17 23:26:00,2019-08-18 00:31:00,False,False,330,1625,150,2105
448,448,D,2019-08-17 07:45:00,SU,2006,I,3,WAW,32A,158,144,448,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 06:42:00,2019-08-17 07:32:00,False,False,390,1250,0,1640
449,449,A,2019-08-17 12:50:00,SU,2007,I,3,WAW,32A,158,153,449,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 13:04:00,2019-08-17 14:09:00,False,False,420,1625,300,2345
450,450,D,2019-08-17 07:30:00,SU,2010,I,5,PRG,73H,158,137,450,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 06:25:00,2019-08-17 07:15:00,False,False,450,1250,0,1700
451,451,A,2019-08-17 13:50:00,SU,2011,I,5,PRG,73H,158,138,451,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,2,True,True,True,50,True,2019-08-17 14:07:00,2019-08-17 14:57:00,False,False,510,1250,0,1760
452,452,D,2019-08-17 14:55:00,SU,2014,I,5,PRG,73H,158,145,452,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 13:49:00,2019-08-17 14:39:00,False,False,480,1250,0,1730
453,453,A,2019-08-17 21:25:00,SU,2015,I,3,PRG,73H,158,137,453,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,2,True,True,True,50,True,2019-08-17 21:38:00,2019-08-17 22:28:00,False,False,390,1250,0,1640
454,454,D,2019-08-17 13:00:00,SU,2018,I,5,PRG,73H,158,146,454,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 11:55:00,2019-08-17 12:45:00,False,False,450,1250,0,1700
455,455,A,2019-08-17 19:30:00,SU,2019,I,5,PRG,73H,158,146,455,Narrow_Body,35,510.0,1250.0,0.0,1760.0,34,I,I,35,13,15,35,8,5.0,17,50,65,8,2,True,True,True,50,True,2019-08-17 19:47:00,2019-08-17 20:37:00,False,False,510,1250,0,1760
456,456,D,2019-08-17 10:10:00,SU,2030,I,2,BUD,32A,158,147,456,Narrow_Body,77,240.0,1495.0,300.0,2035.0,76,N,N,26,10,19,26,16,,8,50,65,10,2,False,,,65,False,2019-08-17 08:57:00,2019-08-17 10:02:00,False,False,240,1495,300,2035
457,457,A,2019-08-17 16:30:00,SU,2031,I,2,BUD,32A,158,149,457,Narrow_Body,59,630.0,1250.0,0.0,1880.0,58,I,I,32,8,11,30,10,2.0,21,50,65,8,2,True,True,True,50,True,2019-08-17 16:51:00,2019-08-17 17:41:00,False,False,630,1250,0,1880
458,458,D,2019-08-17 07:05:00,SU,2032,I,2,BUD,32A,158,148,458,Narrow_Body,81,150.0,1495.0,390.0,2035.0,80,N,N,27,13,19,25,19,,5,50,65,13,2,False,,,65,False,2019-08-17 05:55:00,2019-08-17 07:00:00,False,False,150,1495,390,2035
459,459,A,2019-08-17 13:25:00,SU,2033,I,3,BUD,32A,158,154,459,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 13:38:00,2019-08-17 14:28:00,False,False,390,1250,0,1640
460,460,D,2019-08-17 09:55:00,SU,2054,I,3,TIV,73H,158,147,460,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 08:52:00,2019-08-17 09:42:00,False,False,390,1250,0,1640
461,461,A,2019-08-17 17:30:00,SU,2055,I,5,TIV,73H,158,127,461,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,2,True,True,True,50,True,2019-08-17 17:47:00,2019-08-17 18:37:00,False,False,510,1250,0,1760
462,462,D,2019-08-17 08:15:00,SU,2060,I,2,SOF,32A,158,151,462,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 07:05:00,2019-08-17 08:10:00,False,False,150,1495,360,2005
463,463,A,2019-08-17 15:35:00,SU,2061,I,2,SOF,32A,158,127,463,Narrow_Body,77,240.0,1495.0,300.0,2035.0,76,N,N,26,10,19,26,16,,8,50,65,10,2,False,,,65,False,2019-08-17 15:43:00,2019-08-17 16:48:00,False,False,240,1495,300,2035
464,464,D,2019-08-17 14:15:00,SU,2074,I,5,LCA,73H,158,153,464,Narrow_Body,35,510.0,1250.0,0.0,1760.0,34,I,I,35,13,15,35,8,5.0,17,50,65,8,2,True,True,True,50,True,2019-08-17 13:08:00,2019-08-17 13:58:00,False,False,510,1250,0,1760
465,465,A,2019-08-17 23:15:00,SU,2075,I,3,LCA,73H,158,154,465,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 23:28:00,2019-08-18 00:18:00,False,False,390,1250,0,1640
466,466,D,2019-08-17 20:15:00,SU,2092,I,2,BEG,32A,158,133,466,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 19:04:00,2019-08-17 20:09:00,False,False,180,1495,330,2005
467,467,D,2019-08-17 17:20:00,SU,2096,I,3,BEG,73H,158,131,467,Narrow_Body,29,510.0,1250.0,0.0,1760.0,28,I,I,30,12,10,35,5,3.0,17,50,65,10,2,True,True,True,50,True,2019-08-17 16:13:00,2019-08-17 17:03:00,False,False,510,1250,0,1760
468,468,A,2019-08-17 00:10:00,SU,2097,I,3,BEG,73H,158,137,468,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 00:20:00,2019-08-17 01:10:00,False,False,300,1250,0,1550
469,469,D,2019-08-17 08:45:00,SU,2106,I,5,TLL,73H,158,134,469,Narrow_Body,7,240.0,1495.0,330.0,2065.0,6,N,N,30,20,10,28,11,,8,50,65,11,2,False,,,65,False,2019-08-17 07:32:00,2019-08-17 08:37:00,False,False,240,1495,330,2065
470,470,A,2019-08-17 13:10:00,SU,2107,I,5,TLL,73H,158,141,470,Narrow_Body,80,150.0,1495.0,450.0,2095.0,79,N,N,28,12,19,30,15,,5,50,65,15,2,False,,,65,False,2019-08-17 13:15:00,2019-08-17 14:20:00,False,False,150,1495,450,2095
471,471,A,2019-08-17 06:35:00,SU,2109,I,5,VNO,32A,158,58,471,Narrow_Body,45,330.0,1495.0,135.0,1960.0,44,I,I,32,10,12,32,10,5.0,15,50,65,10,1,True,True,True,50,True,2019-08-17 06:50:00,2019-08-17 07:40:00,False,False,450,1250,0,1700
472,472,D,2019-08-17 14:30:00,SU,2122,I,3,HER,73H,158,157,472,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 13:30:00,2019-08-17 14:20:00,False,False,300,1250,0,1550
473,473,A,2019-08-17 23:55:00,SU,2123,I,3,HER,73H,158,152,473,Narrow_Body,20,390.0,1250.0,0.0,1640.0,19,I,I,30,13,7,25,10,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-18 00:08:00,2019-08-18 00:58:00,False,False,390,1250,0,1640
474,474,D,2019-08-17 07:50:00,SU,2130,I,2,IST,73H,158,149,474,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 06:39:00,2019-08-17 07:44:00,False,False,180,1495,330,2005
475,475,A,2019-08-17 16:00:00,SU,2131,I,2,IST,73H,158,151,475,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 16:06:00,2019-08-17 17:11:00,False,False,180,1495,330,2005
476,476,A,2019-08-17 06:05:00,SU,2135,I,3,IST,73H,158,147,476,Narrow_Body,22,390.0,1250.0,0.0,1640.0,21,I,I,29,15,5,25,10,3.0,13,50,65,5,2,True,True,True,50,True,2019-08-17 06:18:00,2019-08-17 07:08:00,False,False,390,1250,0,1640
477,477,D,2019-08-17 10:00:00,SU,2136,I,3,IST,32A,158,114,477,Narrow_Body,27,480.0,1250.0,0.0,1730.0,26,I,I,35,13,9,34,10,3.0,16,50,65,9,2,True,True,True,50,True,2019-08-17 08:54:00,2019-08-17 09:44:00,False,False,480,1250,0,1730
478,478,A,2019-08-17 18:25:00,SU,2137,I,2,IST,32A,158,124,478,Narrow_Body,83,210.0,1495.0,390.0,2095.0,82,N,N,30,13,17,27,19,,7,50,65,13,2,False,,,65,False,2019-08-17 18:32:00,2019-08-17 19:37:00,False,False,210,1495,390,2095
479,479,D,2019-08-17 17:40:00,SU,2138,I,2,IST,73H,158,134,479,Narrow_Body,82,210.0,1495.0,360.0,2065.0,81,N,N,29,12,17,26,19,,7,50,65,12,2,False,,,65,False,2019-08-17 16:28:00,2019-08-17 17:33:00,False,False,210,1495,360,2065
480,480,A,2019-08-17 04:05:00,SU,2139,I,3,IST,73H,158,147,480,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,2,True,True,True,50,True,2019-08-17 04:18:00,2019-08-17 05:08:00,False,False,390,1250,0,1640
481,481,D,2019-08-17 11:20:00,SU,2152,I,3,DUS,32A,158,158,481,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 10:20:00,2019-08-17 11:10:00,False,False,300,1250,0,1550
482,482,A,2019-08-17 18:50:00,SU,2153,I,3,DUS,32A,158,143,482,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 19:00:00,2019-08-17 19:50:00,False,False,300,1250,0,1550
483,483,D,2019-08-17 14:25:00,SU,2154,I,3,DUS,32A,158,156,483,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 13:22:00,2019-08-17 14:12:00,False,False,390,1250,0,1640
